id,frbr_uri,title,number,year,status,content_verified,type,issuing_body,source,search_score,snippet
,/akn/id/act/permendag/2012/01-m-dag-per-1-2012,Peraturan Menteri Nomor 01-m-dag-per-1-2012 Tahun 2012 tentang PENDELEGASIAN WEWENANG PEMBERIAN PERIZINAN PENANAMAN MODAL DI BIDANG PERDAGANGAN KEPADA KEPALA BADAN KOORDINASI PENANAMAN MODAL DI BIDANG PERDAGANGAN KEPADA KEPALA BADAN KOORDINASI PENANAMAN MODAL DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTU DI BIDANG PENANAMAN MODAL,01-m-dag-per-1-2012,2012,berlaku,,PERMEN,,search:penanaman modal,0.800448,Tahun 2012 Peraturan Menteri Nomor 01-m-dag-per-1-2012 Tahun 2012 tentang PENDELEGASIAN WEWENANG PEMBERIAN PERIZINAN <b>PENANAMAN</b> <b>MODAL</b> DI BIDANG PERDAGANGAN KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> DI BIDANG PERDAGANGAN KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> DALAM RANGKA ... PELAKSANAAN PELAYANAN TERPADU SATU PINTU DI BIDANG <b>PENANAMAN</b> <b>MODAL</b> PENDELEGASIAN WEWENANG PEMBERIAN PERIZINAN <b>PENANAMAN</b> <b>MODAL</b> DI BIDANG PERDAGANGAN KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> DI BIDANG PERDAGANGAN KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTU
,/akn/id/act/permendag/2012/29-m-dag-per-5-2012,Peraturan Menteri Nomor 29-m-dag-per-5-2012 Tahun 2012 tentang KETENTUAN EKSPOR PRODUK PERTAMBANGAN,29-m-dag-per-5-2012,2012,berlaku,,PERMEN,,search:minerba,0.0303964,dimaksud pada ayat (1) disampaikan kepada Direktur Jenderal dalam hal ini Direktur Ekspor Produk Industri dan Pertambangan dan Dirjen <b>Minerba</b> dalam hal ini Direktur Pembinaan Pengusahaan Mineral pada minggu pertama bulan berikutnya
,/akn/id/act/pp/2012/47,Peraturan Pemerintah Nomor 47 Tahun 2012 tentang Tanggung Jawab Sosial Dan Lingkungan Perseroan Terbatas,47,2012,berlaku,,PP,,search:perseroan terbatas,0.305469,Peraturan Pemerintah Nomor No 47 Tahun 2012 Peraturan Pemerintah Nomor 47 Tahun 2012 tentang Tanggung Jawab Sosial Dan Lingkungan <b>Perseroan</b> <b>Terbatas</b> TANGGUNG JAWAB SOSIAL DAN LINGKUNGAN <b>PERSEROAN</b> <b>TERBATAS</b>
,/akn/id/act/perpres/2012/78,"Peraturan Presiden Nomor 78 Tahun 2012 tentang Penugasan Menteri Hukum dan Hak Asasi Manusia, Menteri dalam Negeri, Jaksa Agung, dan Kepala Badan Koordinasi Penanaman Modal Sebagai Kuasa Hukum Presiden Republik Indonesia dalam Penanganan Gugatan Arbitrase di International Centre For Settlement of Invesment Disputes Terkait Gugatan Churchill Mining Kepada Pemerintah Republik Indonesia",78,2012,berlaku,,PERPRES,,search:arbitrase,0.0759909,"dalam Negeri, Jaksa Agung, dan Kepala Badan Koordinasi Penanaman Modal Sebagai Kuasa Hukum Presiden Republik Indonesia dalam Penanganan Gugatan <b>Arbitrase</b> di International Centre For Settlement of Invesment Disputes Terkait Gugatan Churchill Mining Kepada Pemerintah Republik Indonesia PENUGASAN MENTERI HUKUM ... DALAM NEGERI, JAKSA AGUNG, DAN KEPALA BADAN KOORDINASI PENANAMAN MODAL SEBAGAI KUASA HUKUM PRESIDEN REPUBLIK INDONESIA DALAM PENANGANAN GUGATAN <b>ARBITRASE</b> DI INTERNATIONAL CENTRE FOR SETTLEMENT OF INVESMENT DISPUTES TERKAIT GUGATAN CHURCHILL MINING KEPADA PEMERINTAH REPUBLIK INDONESIA"
,/akn/id/act/peraturan-bkpm/2011/1,Peraturan Badan Nomor 1 Tahun 2011 tentang PERUBAHAN KEDUA ATAS KEPALA BADAN KOORDINASI PENANAMAN MODAL NOMOR 90/SK/2007 TENTANG ORGANISASI DAN TATA KERJA BADAN KOORDINASI PENANAMAN MODAL,1,2011,berlaku,,PERBAN,,search:penanaman modal,0.495479,Badan/Lembaga Nomor No 1 Tahun 2011 Peraturan Badan Nomor 1 Tahun 2011 tentang PERUBAHAN KEDUA ATAS KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> NOMOR 90/SK/2007 TENTANG ORGANISASI DAN TATA KERJA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> PERUBAHAN KEDUA ATAS KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> ... NOMOR 90/SK/2007 TENTANG ORGANISASI DAN TATA KERJA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b>
,/akn/id/act/perda-kabupaten-bangka-tengah/2011/48,Peraturan Daerah Nomor 48 Tahun 2011 tentang RENCANA TATA RUANG WILAYAH KABUPATEN BANGKA TENGAH 2011-2031,48,2011,berlaku,,PERDA,,search:pencabutan izin,0.427228,"<b>Pencabutan</b> <b>izin</b> dilakukan melalui langkah-langkah sebagai berikut :
a. menerbitkan surat pemberitahuan sekaligus <b>pencabutan</b> <b>izin</b> oleh pejabat yang berwenang melakukan penertiban pelanggaran pemanfaatan ruang;
b. apabila pelanggar mengabaikan surat pemberitahuan yang disampaikan, pejabat yang berwenang menerbitkan surat keputusan pengenaan sanksi ... <b>pencabutan</b> <b>izin</b> pemanfaatan ruang;
c. pejabat yang berwenang memberitahukan kepada pelanggar mengenai pengenaan sanksi <b>pencabutan</b> <b>izin</b>;









d. pejabat yang berwenang melakukan tindakan penertiban mengajukan permohonan <b>pencabutan</b> <b>izin</b> kepada pejabat yang memiliki kewenangan untuk melakukan <b>pencabutan</b> <b>izin</b>;
e. pejabat yang memiliki"
,/akn/id/act/permenkeu/2011/168-pmk-01-2011,"Peraturan Menteri Nomor 168-pmk-01-2011 Tahun 2011 tentang PENGADAAN BARANG DAN JASA, ARBITER, PENGANGGARAN DAN PEMBIAYAAN TERKAIT PENANGANAN PERMOHONAN ARBITRASE RAFAT ALI RIZVI DI  INTERNATIONAL CENTRE FOR SETTLEMENT OF INVESTMENT DISPUTES (ICSID) DAN HESHAM AL WARRAQ DI BAWAH ORGANISASI KONFERENSI ISLAM (OKI)",168-pmk-01-2011,2011,berlaku,,PERMEN,,search:arbitrase,0.0759909,"Nomor 168-pmk-01-2011 Tahun 2011 tentang PENGADAAN BARANG DAN JASA, ARBITER, PENGANGGARAN DAN PEMBIAYAAN TERKAIT PENANGANAN PERMOHONAN <b>ARBITRASE</b> RAFAT ALI RIZVI DI  INTERNATIONAL CENTRE FOR SETTLEMENT OF INVESTMENT DISPUTES (ICSID) DAN HESHAM AL WARRAQ DI BAWAH ORGANISASI KONFERENSI ... ISLAM (OKI) PENGADAAN BARANG DAN JASA, ARBITER, PENGANGGARAN DAN PEMBIAYAAN TERKAIT PENANGANAN PERMOHONAN <b>ARBITRASE</b> RAFAT ALI RIZVI DI  INTERNATIONAL CENTRE FOR SETTLEMENT OF INVESTMENT DISPUTES (ICSID) DAN HESHAM AL WARRAQ DI BAWAH ORGANISASI KONFERENSI ISLAM"
,/akn/id/act/pp/2011/43,Peraturan Pemerintah Nomor 43 Tahun 2011 tentang Tata Cara Pengajuan Dan Pemakaian Nama Perseroan Terbatas,43,2011,berlaku,,PP,,search:perseroan terbatas,0.288986,Pemerintah Nomor No 43 Tahun 2011 Peraturan Pemerintah Nomor 43 Tahun 2011 tentang Tata Cara Pengajuan Dan Pemakaian Nama <b>Perseroan</b> <b>Terbatas</b> TATA CARA PENGAJUAN DAN PEMAKAIAN NAMA <b>PERSEROAN</b> <b>TERBATAS</b>
,/akn/id/act/pp/2011/49,Peraturan Pemerintah Nomor 49 Tahun 2011 tentang Perubahan  Atas Peraturan Pemerintah Nomor 1 Tahun 2008 Tentang Investasi Pemerintah,49,2011,tidak_berlaku,,PP,,search:investasi,0.0759909,Tahun 2011 Peraturan Pemerintah Nomor 49 Tahun 2011 tentang Perubahan  Atas Peraturan Pemerintah Nomor 1 Tahun 2008 Tentang <b>Investasi</b> Pemerintah PERUBAHAN  ATAS PERATURAN PEMERINTAH NOMOR 1 TAHUN 2008 TENTANG <b>INVESTASI</b> PEMERINTAH
,/akn/id/act/perpres/2011/60,Peraturan Presiden Nomor 60 Tahun 2011 tentang Penugasan Kepada Menteri Keuangan untuk Melakukan Penanganan Permohonan Arbitrase Hesham Al-warraq di Bawah Organisasi Konferensi Islam,60,2011,berlaku,,PERPRES,,search:arbitrase,0.0759909,Tahun 2011 Peraturan Presiden Nomor 60 Tahun 2011 tentang Penugasan Kepada Menteri Keuangan untuk Melakukan Penanganan Permohonan <b>Arbitrase</b> Hesham Al-warraq di Bawah Organisasi Konferensi Islam PENUGASAN KEPADA MENTERI KEUANGAN UNTUK MELAKUKAN PENANGANAN PERMOHONAN <b>ARBITRASE</b> HESHAM AL-WARRAQ DI BAWAH
3565.0,/akn/id/act/uu/2011/10,Undang-Undang Nomor 10 Tahun 2011 tentang Perubahan Atas Undang-undang Nomor 32 Tahun 1997 Tentang Perdagangan Berjangka Komoditi,10,2011,berlaku,True,UU,,list_by_year,,
,/akn/id/act/permen-esdm/2010/05,Peraturan Menteri Nomor 05 Tahun 2010 tentang PENDELEGASIAN WEWENANG PEMBERIAN IZIN USAHA DI BIDANG ENERGI DAN SUMBER DAYA MINERAL DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTU DI BIDANG PENANAMAN MODAL KEPADA KEPALA BADAN KOORDINASI PENANAMAN MODAL,05,2010,berlaku,,PERMEN,,search:penanaman modal,0.536669,PEMBERIAN IZIN USAHA DI BIDANG ENERGI DAN SUMBER DAYA MINERAL DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTU DI BIDANG <b>PENANAMAN</b> <b>MODAL</b> KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> PENDELEGASIAN WEWENANG PEMBERIAN IZIN USAHA DI BIDANG ENERGI DAN SUMBER DAYA MINERAL DALAM ... RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTU DI BIDANG <b>PENANAMAN</b> <b>MODAL</b> KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b>
,/akn/id/act/permenperin/2010/16-m-ind-per-2-2010,"Peraturan Menteri Nomor 16-m-ind-per-2-2010 Tahun 2010 tentang PERUBAHAN ATAS PERATURAN MENTERI PERINDUSTRIAN NOMOR 147/M-IND/PER/10/2009 TENTANG PENDELEGASIAN KEWENANGAN PEMBERIAN IZIN USAHA INDUSTRI, IZIN PERLUASAN, IZIN USAHA KAWASAN INDUSTRI, DAN IZIN PERLUASAN KAWASAN INDUSTRI DALAM RANGKA PELAYANAN TERPADU SATU PINTU (PTSP) KEPADA KEPALA BKPM",16-m-ind-per-2-2010,2010,berlaku,,PERMEN,,search:perizinan,0.0928561,"Tahun 2010 tentang PERUBAHAN ATAS PERATURAN MENTERI PERINDUSTRIAN NOMOR 147/M-IND/PER/10/2009 TENTANG PENDELEGASIAN KEWENANGAN PEMBERIAN <b>IZIN</b> USAHA INDUSTRI, <b>IZIN</b> PERLUASAN, <b>IZIN</b> USAHA KAWASAN INDUSTRI, DAN <b>IZIN</b> PERLUASAN KAWASAN INDUSTRI DALAM RANGKA PELAYANAN TERPADU SATU PINTU (PTSP) KEPADA KEPALA BKPM PERUBAHAN ATAS ... PERATURAN MENTERI PERINDUSTRIAN NOMOR 147/M-IND/PER/10/2009 TENTANG PENDELEGASIAN KEWENANGAN PEMBERIAN <b>IZIN</b> USAHA INDUSTRI, <b>IZIN</b> PERLUASAN, <b>IZIN</b> USAHA KAWASAN INDUSTRI, DAN <b>IZIN</b> PERLUASAN KAWASAN INDUSTRI DALAM RANGKA PELAYANAN TERPADU SATU PINTU (PTSP) KEPADA KEPALA BKPM"
,/akn/id/act/permenhut/2010/p-01-menhut-ii-2010,Peraturan Menteri Nomor p-01-menhut-ii-2010 Tahun 2010 tentang PENDELEGASIAN WEWENANG PEMBERIAN IZIN USAHA DI BIDANG KEHUTANAN DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTU DI BIDANG PENANAMAN MODAL KEPADA KEPALA BADAN KOORDINASI PENANAMAN MODAL,p-01-menhut-ii-2010,2010,berlaku,,PERMEN,,search:penanaman modal,0.538672,tentang PENDELEGASIAN WEWENANG PEMBERIAN IZIN USAHA DI BIDANG KEHUTANAN DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTU DI BIDANG <b>PENANAMAN</b> <b>MODAL</b> KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> PENDELEGASIAN WEWENANG PEMBERIAN IZIN USAHA DI BIDANG KEHUTANAN DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU ... PINTU DI BIDANG <b>PENANAMAN</b> <b>MODAL</b> KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b>
,/akn/id/act/peraturan-bkpm/2009/4-p-2009,Peraturan Badan Nomor 4-p-2009 Tahun 2009 tentang PERUBAHAN ATAS PERATURAN KEPALA BADAN KOORDINASI PENANAMAN MODAL NOMOR 90/SK/2007 TENTANG ORGANISASI DAN TATA KERJA BADAN KOORDINASI PENANAMAN MODAL,4-p-2009,2009,berlaku,,PERBAN,,search:penanaman modal,0.495479,Tahun 2009 Peraturan Badan Nomor 4-p-2009 Tahun 2009 tentang PERUBAHAN ATAS PERATURAN KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> NOMOR 90/SK/2007 TENTANG ORGANISASI DAN TATA KERJA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> PERUBAHAN ATAS PERATURAN KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> NOMOR 90/SK/2007 ... TENTANG ORGANISASI DAN TATA KERJA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b>
,/akn/id/act/permenpera/2009/06-permen-m-2009,Peraturan Menteri Nomor 06-permen-m-2009 Tahun 2009 tentang PENDELEGASIAN  WEWENANG PEMBERIAN IZIN USAHA DI BIDANG PERUMAHAN DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTUDI BIDANG PENANAMAN MODAL KEPADA KEPALA BADAN KOORDINASI PENANAMAN MODAL,06-permen-m-2009,2009,berlaku,,PERMEN,,search:penanaman modal,0.539745,Tahun 2009 tentang PENDELEGASIAN  WEWENANG PEMBERIAN IZIN USAHA DI BIDANG PERUMAHAN DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU SATU PINTUDI BIDANG <b>PENANAMAN</b> <b>MODAL</b> KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> PENDELEGASIAN  WEWENANG PEMBERIAN IZIN USAHA DI BIDANG PERUMAHAN DALAM RANGKA PELAKSANAAN PELAYANAN TERPADU ... SATU PINTUDI BIDANG <b>PENANAMAN</b> <b>MODAL</b> KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b>
,/akn/id/act/permenperin/2009/147-m-ind-per-10-2009,"Peraturan Menteri Nomor 147-m-ind-per-10-2009 Tahun 2009 tentang PENDELEGASIAN KEWENANGAN PEMBERIAN IZIN USAHA INDUSTRI, IZIN PERLUASAN, IZIN USAHA KAWASAN INDUSTRI, DAN IZIN PERLUASAN KAWASAN INDUSTRI DALAM RANGKA PELAYANAN TERPADU SATU PINTU (PTSP) KEPADA KEPALA BADAN KOORDINASI PENANAMAN MODAL",147-m-ind-per-10-2009,2009,berlaku,,PERMEN,,search:perizinan,0.0928561,"Tahun 2009 Peraturan Menteri Nomor 147-m-ind-per-10-2009 Tahun 2009 tentang PENDELEGASIAN KEWENANGAN PEMBERIAN <b>IZIN</b> USAHA INDUSTRI, <b>IZIN</b> PERLUASAN, <b>IZIN</b> USAHA KAWASAN INDUSTRI, DAN <b>IZIN</b> PERLUASAN KAWASAN INDUSTRI DALAM RANGKA PELAYANAN TERPADU SATU PINTU (PTSP) KEPADA KEPALA ... BADAN KOORDINASI PENANAMAN MODAL PENDELEGASIAN KEWENANGAN PEMBERIAN <b>IZIN</b> USAHA INDUSTRI, <b>IZIN</b> PERLUASAN, <b>IZIN</b> USAHA KAWASAN INDUSTRI, DAN <b>IZIN</b> PERLUASAN KAWASAN INDUSTRI DALAM RANGKA PELAYANAN TERPADU SATU PINTU (PTSP) KEPADA KEPALA BADAN KOORDINASI PENANAMAN MODAL"
,/akn/id/act/permentan/2009/3237-kpts-pd-630-9-2009,Peraturan Menteri Nomor 3237-kpts-pd-630-9-2009 Tahun 2009 tentang PENDELEGASIAN WEWENANG PEMBERIAN IZIN USAHA DI BIDANG PERTANIAN DALAM RANGKA PENANAMAN MODAL KEPADA KEPALA BADAN KOORDINASI PENANAMAN MODAL,3237-kpts-pd-630-9-2009,2009,berlaku,,PERMEN,,search:penanaman modal,0.5628,kpts-pd-630-9-2009 Tahun 2009 tentang PENDELEGASIAN WEWENANG PEMBERIAN IZIN USAHA DI BIDANG PERTANIAN DALAM RANGKA <b>PENANAMAN</b> <b>MODAL</b> KEPADA KEPALA BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b> PENDELEGASIAN WEWENANG PEMBERIAN IZIN USAHA DI BIDANG PERTANIAN DALAM RANGKA <b>PENANAMAN</b> <b>MODAL</b> KEPADA KEPALA ... BADAN KOORDINASI <b>PENANAMAN</b> <b>MODAL</b>
2516.0,/akn/id/act/uu/2009/16,Undang-Undang Nomor 16 Tahun 2009 tentang Penetapan Perpu 5-2008 Tentang Perubahan Keempat Uu 6-1983 Tentang Ketentuan Umum dan Tata Cara Perpajakan Menjadi Uu,16,2009,berlaku,True,UU,,list_by_year,,
2509.0,/akn/id/act/uu/2009/2,Undang-Undang Nomor 2 Tahun 2009 tentang Lembaga Pembiayaan Ekspor Indonesia,2,2009,berlaku,True,UU,,list_by_year,,
1926.0,/akn/id/act/uu/2009/42,Undang-Undang Nomor 42 Tahun 2009 tentang Perubahan Ketiga Atas Undang-undang Nomor 8 Tahun 1983 Tentang Pajak Pertambahan Nilai Barang dan Jasa dan Pajak Penjualan Atas Barang Mewah,42,2009,berlaku,True,UU,,list_by_year,,
2850.0,/akn/id/act/uu/2009/48,Undang-Undang Nomor 48 Tahun 2009 tentang KEKUASAAN KEHAKIMAN,48,2009,berlaku,True,UU,,list_by_year,,
1919.0,/akn/id/act/uu/2008/21,Undang-Undang Nomor 21 Tahun 2008 tentang Perbankan Syariah,21,2008,berlaku,True,UU,,list_by_year,,
2882.0,/akn/id/act/uu/2008/36,Undang-Undang Nomor 36 Tahun 2008 tentang Perubahan Keempat Atas Undang-Undang Nomor 7 Tahun 1983 tentang Pajak Penghasilan,36,2008,berlaku,False,UU,,list_by_year,,
1222.0,/akn/id/act/uu/2007/28,Undang-Undang Nomor 28 Tahun 2007 tentang Perubahan Ketiga atas Undang-Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan,28,2007,berlaku,False,UU,,list_by_year,,
2426.0,/akn/id/act/uu/2007/30,Undang-Undang Nomor 30 Tahun 2007 tentang Energi,30,2007,berlaku,True,UU,,list_by_year,,
8.0,/akn/id/act/uu/2007/40,Undang-Undang Nomor 40 Tahun 2007 tentang Perseroan Terbatas,40,2007,berlaku,False,UU,,list_by_year,,
2431.0,/akn/id/act/uu/2007/44,Undang-Undang Nomor 44 Tahun 2007 tentang Penetapan Perpu 1-2007 Tentang Perubahan Uu 36-2000 Tentang Penetapan Perpu 1-2000 Tentang Kawasan Perdagangan Bebas dan Pelabuhan Bebas Menjadi Uu Menjadi Uu,44,2007,berlaku,True,UU,,list_by_year,,
,/akn/id/act/pp/2005/44,Peraturan Pemerintah Nomor 44 Tahun 2005 tentang Tata Cara Penyertaan dan Penatausahaan Modal Negara Pada Badan Usaha Milik Negara dan Perseroan Terbatas,44,2005,berlaku,,PP,,search:tata usaha negara,0.648743,Peraturan Pemerintah Nomor 44 Tahun 2005 tentang <b>Tata</b> Cara Penyertaan dan Penatausahaan Modal <b>Negara</b> Pada Badan <b>Usaha</b> Milik <b>Negara</b> dan Perseroan Terbatas <b>TATA</b> CARA PENYERTAAN DAN PENATAUSAHAAN MODAL <b>NEGARA</b> PADA BADAN <b>USAHA</b> MILIK <b>NEGARA</b> DAN PERSEROAN TERBATAS
14862.0,/akn/id/act/uu/2005/2,Undang-Undang Nomor 2 Tahun 2005 tentang Penetapan Perpu 1-2005 Tentang Penangguhan Mulai Berlakunya Uu 2-2004 Tentang Penyelesaian Perselisihan Hubungan Industrial Menjadi Uu,2,2005,berlaku,True,UU,,list_by_year,,
,/akn/id/act/keppres/2004/29,Keputusan Presiden Nomor 29 Tahun 2004 tentang Penyelenggaraan Penanaman Modal Dalam Rangka Penanaman Modal Asing Dan Penanaman Modal Dalam Negeri Melalui Sistem Pelayanan Satu Atap,29,2004,berlaku,,KEPPRES,,search:penanaman modal,0.840974,KEPPRES Keputusan Presiden Nomor No 29 Tahun 2004 Keputusan Presiden Nomor 29 Tahun 2004 tentang Penyelenggaraan <b>Penanaman</b> <b>Modal</b> Dalam Rangka <b>Penanaman</b> <b>Modal</b> Asing Dan <b>Penanaman</b> <b>Modal</b> Dalam Negeri Melalui Sistem Pelayanan Satu Atap PENYELENGGARAAN <b>PENANAMAN</b> <b>MODAL</b> DALAM RANGKA <b>PENANAMAN</b> <b>MODAL</b> ... ASING DAN <b>PENANAMAN</b> <b>MODAL</b> DALAM NEGERI MELALUI SISTEM PELAYANAN SATU ATAP
12528.0,/akn/id/act/uu/2004/23,Undang-Undang Nomor 23 Tahun 2004 tentang Penghapusan Kekerasan dalam Rumah Tangga,23,2004,berlaku,True,UU,,list_by_year,,
1313.0,/akn/id/act/uu/2004/37,Undang-Undang Nomor 37 Tahun 2004 tentang Kepailitan Dan Penundaan Kewajiban Pembayaran Utang,37,2004,berlaku,False,UU,,list_by_year,,
20.0,/akn/id/act/uu/2003/13,Undang-Undang Nomor 13 Tahun 2003 tentang KETENAGAKERJAAN,13,2003,diubah,True,UU,,list_by_year,,
14927.0,/akn/id/act/uu/2003/19,Undang-Undang Nomor 19 Tahun 2003 tentang Badan Usaha Milik Negara,19,2003,berlaku,False,UU,,list_by_year,,
14930.0,/akn/id/act/uu/2003/21,Undang-Undang Nomor 21 Tahun 2003 tentang Pengesahan Ilo Convention No. 81 Concerning Labour Inspection In Industry and Commerce (konvensi Ilo No. 81 Mengenai Pengawasan Ketenagakerjaan dalam Industri dan Perdagangan),21,2003,berlaku,True,UU,,list_by_year,,
,/akn/id/act/pp/2000/1,"Peraturan Pemerintah Nomor 1 Tahun 2000 tentang Perubahan atas Peraturan Pemerintah Nomor 98 Tahun 1999 tentang Pengalihan Kedudukan, Tugas Dan Kewenangan Menteri Keuangan Selaku Rapat Umum Pemegang Saham (RUPS) atau Pemegang Saham Pada Perusahaan Perseroan (Persero) dan Perseroan Terbatas yang Sebagian Sahamnya Dimiliki Oleh Negara Republik Indonesia Kepada Menteri Negara Penanaman Modal dan Pembinaan Badan Usaha Milik Negara",1,2000,tidak_berlaku,,PP,,search:perseroan terbatas,0.458695,"Tugas Dan Kewenangan Menteri Keuangan Selaku Rapat Umum Pemegang Saham (RUPS) atau Pemegang Saham Pada Perusahaan <b>Perseroan</b> (<b>Persero</b>) dan <b>Perseroan</b> <b>Terbatas</b> yang Sebagian Sahamnya Dimiliki Oleh Negara Republik Indonesia Kepada Menteri Negara Penanaman Modal dan Pembinaan Badan Usaha Milik Negara ... TENTANG PENGALIHAN KEDUDUKAN, TUGAS DAN KEWENANGAN MENTERI KEUANGAN SELAKU RAPAT UMUM PEMEGANG SAHAM PADA PERUSAHAAN <b>PERSEROAN</b> (<b>PERSERO</b>) DAN <b>PERSEROAN</b> <b>TERBATAS</b> YANG SEBAGIAN SAHAMNYA DIMILIKI OLEH NEGARA RI KEPADA MENTERI NEGARA PENANAMAN MODAL DAN PEMBINAAN BADAN USAHA MILIK NEGARA"
,/akn/id/act/pp/2000/13,Peraturan Pemerintah Nomor 13 Tahun 2000 tentang Perubahan Atas Peraturan Pemerintah Nomor 58 Tahun 1998 Tentang Tarif Atas Jenis Penerimaan Negara Bukan Pajak Yang Berlaku Pada Departemen Pertambangan Dan Energi Di Bidang Pertambangan Umum,13,2000,tidak_berlaku,,PP,,search:pertambangan,0.0827456,Atas Peraturan Pemerintah Nomor 58 Tahun 1998 Tentang Tarif Atas Jenis Penerimaan Negara Bukan Pajak Yang Berlaku Pada Departemen <b>Pertambangan</b> Dan Energi Di Bidang <b>Pertambangan</b> Umum PERUBAHAN PP 58-1998 TENTANG TARIF ATAS JENIS PENERIMAAN NEGARA BUKAN PAJAK YANG BERLAKU ... PADA DEPARTEMEN PERTAMBAHAN DAN ENERGI DI BIDANG <b>PERTAMBANGAN</b> UMUM
,/akn/id/act/pp/2000/17,Peraturan Pemerintah Nomor 17 Tahun 2000 tentang Permohonan Pernyataan Pailit Untuk Kepentingan Umum,17,2000,berlaku,,PP,,search:kepailitan,0.0759909,Peraturan Pemerintah Nomor No 17 Tahun 2000 Peraturan Pemerintah Nomor 17 Tahun 2000 tentang Permohonan Pernyataan <b>Pailit</b> Untuk Kepentingan Umum PERMOHONAN PERNYATAAN <b>PAILIT</b> UNTUK KEPENTINGAN UMUM
,/akn/id/act/pp/2000/48,"Peraturan Pemerintah Nomor 48 Tahun 2000 tentang Perubahan Kedua Atas Peraturan Pemerintah Nomor 98 Tahun 1999 Tentang Pengalihan  Kedudukan, Tugas, dan Kewenangan Menteri Keuangan Selaku Rapat Umum Pemegang Saham (RUPS) Atau Pemegang Saham Pada Perusahaan Perseroan (Persero) dan Perseroan Terbatas yang Sebagian Sahamnya Dimiliki Oleh Negara Republik Indonesia Kepada Menteri Negara Penanaman Modal dan Pembinaan Badan Usaha Milik Negara",48,2000,tidak_berlaku,,PP,,search:perseroan terbatas,0.458692,"Tugas, dan Kewenangan Menteri Keuangan Selaku Rapat Umum Pemegang Saham (RUPS) Atau Pemegang Saham Pada Perusahaan <b>Perseroan</b> (<b>Persero</b>) dan <b>Perseroan</b> <b>Terbatas</b> yang Sebagian Sahamnya Dimiliki Oleh Negara Republik Indonesia Kepada Menteri Negara Penanaman Modal dan Pembinaan Badan Usaha Milik Negara ... TUGAS, DAN KEWENANGAN MENTERI KEUANGAN SELAKU RAPAT UMUM PEMEGANG SAHAM (RUPS) ATAU PEMEGANG SAHAM PADA PERUSAHAAN <b>PERSEROAN</b> (<b>PERSERO</b>) DAN <b>PERSEROAN</b> <b>TERBATAS</b> YANG SEBAGIAN SAHAMNYA DIMILIKI OLEH NEGARA RI KEPADA MENTERI NEGARA PENANAMAN MODAL DAN PEMBINAAN BADAN USAHA MILIK NEGARA"
